category,group,measure
11,Bloomberg_L.P,0
12,Bloomberg_L.P,0
13,Bloomberg_L.P,0
14,Bloomberg_L.P,0
15,Bloomberg_L.P,0
16,Bloomberg_L.P,0
17,Bloomberg_L.P,0
18,Bloomberg_L.P,0
19,Bloomberg_L.P,0
20,Bloomberg_L.P,0
21,Bloomberg_L.P,0
22,Bloomberg_L.P,0
23,Bloomberg_L.P,0
0,Needing_You,29964
1,Needing_You,30169
2,Needing_You,31195
3,Needing_You,30212
4,Needing_You,30930
5,Needing_You,30755
6,Needing_You,18225
7,Needing_You,0
8,Needing_You,0
9,Needing_You,0
10,Needing_You,0
11,Needing_You,0
12,Needing_You,0
13,Needing_You,0
14,Needing_You,0
15,Needing_You,0
16,Needing_You,0
17,Needing_You,0
18,Needing_You,0
19,Needing_You,0
20,Needing_You,0
21,Needing_You,0
22,Needing_You,0
23,Needing_You,0
0,Wiki,324
1,Wiki,211
2,Wiki,206
3,Wiki,230
4,Wiki,361
5,Wiki,246
6,Wiki,222
7,Wiki,227
8,Wiki,257
9,Wiki,244
10,Wiki,219
11,Wiki,220
12,Wiki,225
13,Wiki,218
14,Wiki,282
15,Wiki,283
16,Wiki,209
17,Wiki,397
18,Wiki,326
19,Wiki,287
20,Wiki,271
21,Wiki,250
22,Wiki,229
23,Wiki,513
0,Chinese_New_Year,10630
1,Chinese_New_Year,9295
2,Chinese_New_Year,8389
3,Chinese_New_Year,7529
4,Chinese_New_Year,7166
5,Chinese_New_Year,6373
6,Chinese_New_Year,4908
7,Chinese_New_Year,3751
8,Chinese_New_Year,3318
9,Chinese_New_Year,3079
10,Chinese_New_Year,2962
11,Chinese_New_Year,2786
12,Chinese_New_Year,3248
13,Chinese_New_Year,3207
14,Chinese_New_Year,4176
15,Chinese_New_Year,4611
16,Chinese_New_Year,4765
17,Chinese_New_Year,5131
18,Chinese_New_Year,4966
19,Chinese_New_Year,4612
20,Chinese_New_Year,6344
21,Chinese_New_Year,4226
22,Chinese_New_Year,3763
23,Chinese_New_Year,3189
0,Hosni_Mubarak,520
1,Hosni_Mubarak,579
2,Hosni_Mubarak,401
3,Hosni_Mubarak,361
4,Hosni_Mubarak,359
5,Hosni_Mubarak,407
6,Hosni_Mubarak,227
7,Hosni_Mubarak,2996
8,Hosni_Mubarak,3115
9,Hosni_Mubarak,2910
10,Hosni_Mubarak,202
11,Hosni_Mubarak,222
12,Hosni_Mubarak,304
13,Hosni_Mubarak,332
14,Hosni_Mubarak,229
15,Hosni_Mubarak,221
16,Hosni_Mubarak,319
17,Hosni_Mubarak,304
18,Hosni_Mubarak,268
19,Hosni_Mubarak,305
20,Hosni_Mubarak,364
21,Hosni_Mubarak,205
22,Hosni_Mubarak,496
23,Hosni_Mubarak,481
