category,group,measure
20,Super_Bowl_XLV,327
21,Super_Bowl_XLV,329
22,Super_Bowl_XLV,631
23,Super_Bowl_XLV,729
0,Monica_Lierhaus,10859
1,Monica_Lierhaus,7955
2,Monica_Lierhaus,2131
3,Monica_Lierhaus,1159
4,Monica_Lierhaus,710
5,Monica_Lierhaus,519
6,Monica_Lierhaus,659
7,Monica_Lierhaus,1201
8,Monica_Lierhaus,3387
9,Monica_Lierhaus,7740
10,Monica_Lierhaus,9643
11,Monica_Lierhaus,11328
12,Monica_Lierhaus,11548
13,Monica_Lierhaus,24686
14,Monica_Lierhaus,10332
15,Monica_Lierhaus,9372
16,Monica_Lierhaus,8555
17,Monica_Lierhaus,12419
18,Monica_Lierhaus,11679
19,Monica_Lierhaus,10246
20,Monica_Lierhaus,9605
21,Monica_Lierhaus,5774
22,Monica_Lierhaus,7272
23,Monica_Lierhaus,3728
0,Facebook,318
1,Facebook,710
2,Facebook,582
3,Facebook,716
4,Facebook,475
5,Facebook,529
6,Facebook,655
7,Facebook,627
8,Facebook,788
9,Facebook,898
10,Facebook,257
11,Facebook,275
12,Facebook,329
13,Facebook,298
14,Facebook,317
15,Facebook,326
16,Facebook,305
17,Facebook,361
18,Facebook,349
19,Facebook,310
20,Facebook,352
21,Facebook,281
22,Facebook,258
23,Facebook,228
0,The_Venture_Bros,0
1,The_Venture_Bros,0
2,The_Venture_Bros,0
3,The_Venture_Bros,0
4,The_Venture_Bros,0
5,The_Venture_Bros,0
6,The_Venture_Bros,0
7,The_Venture_Bros,0
8,The_Venture_Bros,0
9,The_Venture_Bros,0
10,The_Venture_Bros,0
11,The_Venture_Bros,0
12,The_Venture_Bros,0
13,The_Venture_Bros,0
14,The_Venture_Bros,0
15,The_Venture_Bros,0
16,The_Venture_Bros,13599
17,The_Venture_Bros,30255
18,The_Venture_Bros,30322
19,The_Venture_Bros,30343
20,The_Venture_Bros,30620
21,The_Venture_Bros,30278
22,The_Venture_Bros,30499
23,The_Venture_Bros,31150
0,Super_Bowl,230
1,Super_Bowl,341
2,Super_Bowl,353
3,Super_Bowl,326
4,Super_Bowl,347
5,Super_Bowl,346
6,Super_Bowl,358
7,Super_Bowl,212
8,Super_Bowl,1870
9,Super_Bowl,1724
10,Super_Bowl,211
11,Super_Bowl,309
12,Super_Bowl,304
13,Super_Bowl,367
14,Super_Bowl,369
15,Super_Bowl,234
16,Super_Bowl,257
17,Super_Bowl,301
18,Super_Bowl,209
19,Super_Bowl,229
20,Super_Bowl,205
21,Super_Bowl,314
22,Super_Bowl,410
23,Super_Bowl,635
0,Green_Bay_Packers,3922
1,Green_Bay_Packers,3787
2,Green_Bay_Packers,3624
3,Green_Bay_Packers,3583
4,Green_Bay_Packers,3795
5,Green_Bay_Packers,3496
6,Green_Bay_Packers,2924
7,Green_Bay_Packers,2621
8,Green_Bay_Packers,1750
9,Green_Bay_Packers,1546
10,Green_Bay_Packers,1534
11,Green_Bay_Packers,1418
12,Green_Bay_Packers,1847
13,Green_Bay_Packers,2471
14,Green_Bay_Packers,3734
15,Green_Bay_Packers,233
16,Green_Bay_Packers,231
17,Green_Bay_Packers,337
18,Green_Bay_Packers,392
19,Green_Bay_Packers,516
20,Green_Bay_Packers,212
21,Green_Bay_Packers,738
22,Green_Bay_Packers,885
23,Green_Bay_Packers,396
0,Anderson_Silva,699
1,Anderson_Silva,726
2,Anderson_Silva,1083
3,Anderson_Silva,2096
4,Anderson_Silva,1562
5,Anderson_Silva,1337
6,Anderson_Silva,3717
7,Anderson_Silva,1545
8,Anderson_Silva,623
9,Anderson_Silva,357
10,Anderson_Silva,374
11,Anderson_Silva,583
12,Anderson_Silva,963
13,Anderson_Silva,1619
14,Anderson_Silva,2255
15,Anderson_Silva,2846
16,Anderson_Silva,2756
17,Anderson_Silva,2623
18,Anderson_Silva,2286
19,Anderson_Silva,1972
20,Anderson_Silva,1259
21,Anderson_Silva,1209
22,Anderson_Silva,1523
23,Anderson_Silva,1356
