category,group,measure
19,Welcome_to_the_N.H.K,30366
20,Welcome_to_the_N.H.K,30763
21,Welcome_to_the_N.H.K,30751
22,Welcome_to_the_N.H.K,30534
23,Welcome_to_the_N.H.K,30702
0,Facebook,588
1,Facebook,903
2,Facebook,704
3,Facebook,686
4,Facebook,559
5,Facebook,567
6,Facebook,544
7,Facebook,612
8,Facebook,668
9,Facebook,797
10,Facebook,217
11,Facebook,265
12,Facebook,298
13,Facebook,298
14,Facebook,260
15,Facebook,306
16,Facebook,284
17,Facebook,281
18,Facebook,286
19,Facebook,344
20,Facebook,277
21,Facebook,305
22,Facebook,253
23,Facebook,543
0,Hosni_Mubarak,419
1,Hosni_Mubarak,378
2,Hosni_Mubarak,292
3,Hosni_Mubarak,257
4,Hosni_Mubarak,1120
5,Hosni_Mubarak,993
6,Hosni_Mubarak,460
7,Hosni_Mubarak,307
8,Hosni_Mubarak,263
9,Hosni_Mubarak,429
10,Hosni_Mubarak,220
11,Hosni_Mubarak,233
12,Hosni_Mubarak,214
13,Hosni_Mubarak,215
14,Hosni_Mubarak,250
15,Hosni_Mubarak,269
16,Hosni_Mubarak,248
17,Hosni_Mubarak,222
18,Hosni_Mubarak,296
19,Hosni_Mubarak,461
20,Hosni_Mubarak,287
21,Hosni_Mubarak,217
22,Hosni_Mubarak,224
23,Hosni_Mubarak,206
0,Thomas_Edison,6831
1,Thomas_Edison,3972
2,Thomas_Edison,2912
3,Thomas_Edison,221
4,Thomas_Edison,385
5,Thomas_Edison,304
6,Thomas_Edison,1933
7,Thomas_Edison,772
8,Thomas_Edison,678
9,Thomas_Edison,589
10,Thomas_Edison,568
11,Thomas_Edison,592
12,Thomas_Edison,583
13,Thomas_Edison,614
14,Thomas_Edison,724
15,Thomas_Edison,716
16,Thomas_Edison,825
17,Thomas_Edison,857
18,Thomas_Edison,809
19,Thomas_Edison,736
20,Thomas_Edison,624
21,Thomas_Edison,682
22,Thomas_Edison,605
23,Thomas_Edison,544
0,User_Datagram_Protocol,7131
1,User_Datagram_Protocol,6849
2,User_Datagram_Protocol,7459
3,User_Datagram_Protocol,7036
4,User_Datagram_Protocol,7367
5,User_Datagram_Protocol,6995
6,User_Datagram_Protocol,6818
7,User_Datagram_Protocol,6886
8,User_Datagram_Protocol,6320
9,User_Datagram_Protocol,6009
10,User_Datagram_Protocol,5851
11,User_Datagram_Protocol,5646
12,User_Datagram_Protocol,6007
13,User_Datagram_Protocol,5664
14,User_Datagram_Protocol,5263
15,User_Datagram_Protocol,5312
16,User_Datagram_Protocol,5471
17,User_Datagram_Protocol,5622
18,User_Datagram_Protocol,5664
19,User_Datagram_Protocol,5593
20,User_Datagram_Protocol,5813
21,User_Datagram_Protocol,5825
22,User_Datagram_Protocol,5558
23,User_Datagram_Protocol,5609
0,Valentine%27s_Day,5703
1,Valentine%27s_Day,5156
2,Valentine%27s_Day,5322
3,Valentine%27s_Day,5143
4,Valentine%27s_Day,5078
5,Valentine%27s_Day,5240
6,Valentine%27s_Day,4948
7,Valentine%27s_Day,4800
8,Valentine%27s_Day,4699
9,Valentine%27s_Day,4527
10,Valentine%27s_Day,4684
11,Valentine%27s_Day,4992
12,Valentine%27s_Day,5412
13,Valentine%27s_Day,5812
14,Valentine%27s_Day,6558
15,Valentine%27s_Day,7176
16,Valentine%27s_Day,7651
17,Valentine%27s_Day,8358
18,Valentine%27s_Day,8038
19,Valentine%27s_Day,7933
20,Valentine%27s_Day,7642
21,Valentine%27s_Day,7904
22,Valentine%27s_Day,7731
23,Valentine%27s_Day,6991
0,Warner_Bros,0
1,Warner_Bros,0
2,Warner_Bros,0
3,Warner_Bros,0
4,Warner_Bros,0
5,Warner_Bros,0
6,Warner_Bros,0
7,Warner_Bros,0
8,Warner_Bros,0
9,Warner_Bros,0
10,Warner_Bros,0
11,Warner_Bros,0
12,Warner_Bros,0
13,Warner_Bros,0
14,Warner_Bros,0
15,Warner_Bros,0
16,Warner_Bros,0
17,Warner_Bros,0
18,Warner_Bros,0
19,Warner_Bros,12815
20,Warner_Bros,30981
21,Warner_Bros,30737
22,Warner_Bros,30523
23,Warner_Bros,30669
0,Restricted_free_agent,0
1,Restricted_free_agent,0
2,Restricted_free_agent,0
3,Restricted_free_agent,0
4,Restricted_free_agent,0
5,Restricted_free_agent,4640
6,Restricted_free_agent,77262
7,Restricted_free_agent,45401
8,Restricted_free_agent,0
9,Restricted_free_agent,0
10,Restricted_free_agent,0
11,Restricted_free_agent,0
12,Restricted_free_agent,0
13,Restricted_free_agent,0
14,Restricted_free_agent,0
15,Restricted_free_agent,0
16,Restricted_free_agent,0
17,Restricted_free_agent,0
18,Restricted_free_agent,0
19,Restricted_free_agent,0
20,Restricted_free_agent,0
21,Restricted_free_agent,0
22,Restricted_free_agent,0
23,Restricted_free_agent,0
