category,group,measure
7,Mark_Zuckerberg,102338
8,Mark_Zuckerberg,72639
9,Mark_Zuckerberg,80530
10,Mark_Zuckerberg,73317
11,Mark_Zuckerberg,92929
12,Mark_Zuckerberg,143294
13,Mark_Zuckerberg,143335
14,Mark_Zuckerberg,82892
15,Mark_Zuckerberg,68774
16,Mark_Zuckerberg,96502
17,Mark_Zuckerberg,104782
18,Mark_Zuckerberg,92032
19,Mark_Zuckerberg,136754
20,Mark_Zuckerberg,152107
21,Mark_Zuckerberg,132896
22,Mark_Zuckerberg,109455
23,Mark_Zuckerberg,116529
24,Mark_Zuckerberg,132660
25,Mark_Zuckerberg,178783
26,Mark_Zuckerberg,260723
27,Mark_Zuckerberg,175401
28,Mark_Zuckerberg,153503
29,Mark_Zuckerberg,134717
0,Jules_Verne,430
1,Jules_Verne,7925
2,Jules_Verne,9806
3,Jules_Verne,162900
4,Jules_Verne,3268017
5,Jules_Verne,119219
6,Jules_Verne,0
7,Jules_Verne,0
8,Jules_Verne,0
9,Jules_Verne,0
10,Jules_Verne,0
11,Jules_Verne,0
12,Jules_Verne,0
13,Jules_Verne,0
14,Jules_Verne,0
15,Jules_Verne,0
16,Jules_Verne,0
17,Jules_Verne,286
18,Jules_Verne,7473
19,Jules_Verne,0
20,Jules_Verne,0
21,Jules_Verne,0
22,Jules_Verne,0
23,Jules_Verne,0
24,Jules_Verne,0
25,Jules_Verne,0
26,Jules_Verne,0
27,Jules_Verne,0
28,Jules_Verne,0
29,Jules_Verne,218
0,Google,89061
1,Google,113786
2,Google,119975
3,Google,126592
4,Google,145936
5,Google,119604
6,Google,97143
7,Google,94439
8,Google,107161
9,Google,112088
10,Google,107929
11,Google,101797
12,Google,110718
13,Google,85670
14,Google,84332
15,Google,88992
16,Google,97287
17,Google,102829
18,Google,95853
19,Google,92773
20,Google,83768
21,Google,83413
22,Google,120448
23,Google,109587
24,Google,106142
25,Google,103610
26,Google,99071
27,Google,89036
28,Google,81081
29,Google,103890
0,Paul_C%C3%A9zanne,235
1,Paul_C%C3%A9zanne,0
2,Paul_C%C3%A9zanne,0
3,Paul_C%C3%A9zanne,0
4,Paul_C%C3%A9zanne,0
5,Paul_C%C3%A9zanne,201
6,Paul_C%C3%A9zanne,0
7,Paul_C%C3%A9zanne,0
8,Paul_C%C3%A9zanne,0
9,Paul_C%C3%A9zanne,0
10,Paul_C%C3%A9zanne,0
11,Paul_C%C3%A9zanne,0
12,Paul_C%C3%A9zanne,214
13,Paul_C%C3%A9zanne,0
14,Paul_C%C3%A9zanne,0
15,Paul_C%C3%A9zanne,0
16,Paul_C%C3%A9zanne,0
17,Paul_C%C3%A9zanne,891
18,Paul_C%C3%A9zanne,2204
19,Paul_C%C3%A9zanne,2606
20,Paul_C%C3%A9zanne,2026
21,Paul_C%C3%A9zanne,413
22,Paul_C%C3%A9zanne,4059
23,Paul_C%C3%A9zanne,210345
24,Paul_C%C3%A9zanne,2482968
25,Paul_C%C3%A9zanne,74779
26,Paul_C%C3%A9zanne,223
27,Paul_C%C3%A9zanne,0
28,Paul_C%C3%A9zanne,0
29,Paul_C%C3%A9zanne,0
0,Justin_Bieber,120865
1,Justin_Bieber,104077
2,Justin_Bieber,100157
3,Justin_Bieber,101303
4,Justin_Bieber,96498
5,Justin_Bieber,98157
6,Justin_Bieber,85392
7,Justin_Bieber,96543
8,Justin_Bieber,79324
9,Justin_Bieber,71256
10,Justin_Bieber,71977
11,Justin_Bieber,71773
12,Justin_Bieber,83764
13,Justin_Bieber,74564
14,Justin_Bieber,92471
15,Justin_Bieber,64179
16,Justin_Bieber,64150
17,Justin_Bieber,66077
18,Justin_Bieber,65449
19,Justin_Bieber,71100
20,Justin_Bieber,82975
21,Justin_Bieber,82485
22,Justin_Bieber,70116
23,Justin_Bieber,68301
24,Justin_Bieber,71424
25,Justin_Bieber,77222
26,Justin_Bieber,95603
27,Justin_Bieber,84654
28,Justin_Bieber,80315
29,Justin_Bieber,79999
0,Ana_Sayfa,69710
1,Ana_Sayfa,80494
2,Ana_Sayfa,79664
3,Ana_Sayfa,78111
4,Ana_Sayfa,83838
5,Ana_Sayfa,75143
6,Ana_Sayfa,67686
7,Ana_Sayfa,68431
8,Ana_Sayfa,74679
9,Ana_Sayfa,78514
10,Ana_Sayfa,87526
11,Ana_Sayfa,71479
12,Ana_Sayfa,78473
13,Ana_Sayfa,62962
14,Ana_Sayfa,61779
15,Ana_Sayfa,63834
16,Ana_Sayfa,74215
17,Ana_Sayfa,81264
18,Ana_Sayfa,80421
19,Ana_Sayfa,85664
20,Ana_Sayfa,81412
21,Ana_Sayfa,76627
22,Ana_Sayfa,77254
23,Ana_Sayfa,98952
24,Ana_Sayfa,101972
25,Ana_Sayfa,102526
26,Ana_Sayfa,98536
27,Ana_Sayfa,102769
28,Ana_Sayfa,84166
29,Ana_Sayfa,83591
0,Accueil,69336
1,Accueil,76816
2,Accueil,75852
3,Accueil,80028
4,Accueil,88672
5,Accueil,83238
6,Accueil,74521
7,Accueil,70696
8,Accueil,79924
9,Accueil,80112
10,Accueil,81797
11,Accueil,83683
12,Accueil,86834
13,Accueil,79325
14,Accueil,75290
15,Accueil,76071
16,Accueil,83402
17,Accueil,87627
18,Accueil,88056
19,Accueil,88461
20,Accueil,79530
21,Accueil,74315
22,Accueil,79092
23,Accueil,80645
24,Accueil,82589
25,Accueil,84145
26,Accueil,92405
27,Accueil,77169
28,Accueil,68159
29,Accueil,79443
0,United_States,61739
1,United_States,81559
2,United_States,80358
3,United_States,88654
4,United_States,86366
5,United_States,107055
6,United_States,70272
7,United_States,64490
8,United_States,80574
9,United_States,87089
10,United_States,87053
11,United_States,83291
12,United_States,87874
13,United_States,67424
14,United_States,63489
15,United_States,78102
16,United_States,80845
17,United_States,87680
18,United_States,87489
19,United_States,89489
20,United_States,74874
21,United_States,69224
22,United_States,84837
23,United_States,90062
24,United_States,86267
25,United_States,80665
26,United_States,80647
27,United_States,66670
28,United_States,67128
29,United_States,78603
